month,county,sales_volume,total_revenue,median_price
2011-09-01,NORTH EAST LINCOLNSHIRE,170,20186494.0,110000.0
2011-09-01,NORTH LINCOLNSHIRE,179,22452923.0,110000.0
2011-09-01,NORTH SOMERSET,307,64290110.0,181000.0
2011-09-01,NORTH YORKSHIRE,761,164438463.0,175000.0
2011-09-01,NORTHAMPTONSHIRE,800,146123301.0,152500.0
2011-09-01,NORTHUMBERLAND,338,57179201.0,130500.0
2011-09-01,NOTTINGHAMSHIRE,940,154664232.0,135000.0
2011-09-01,OXFORDSHIRE,886,280741008.0,249999.5
2011-09-01,PEMBROKESHIRE,110,18951695.0,157250.0
2011-09-01,POOLE,222,74599927.0,218000.0
2011-09-01,PORTSMOUTH,229,39310179.0,154500.0
2011-09-01,POWYS,125,22920971.0,162500.0
2011-09-01,READING,185,38960824.0,186000.0
2011-09-01,REDCAR AND CLEVELAND,133,16032925.0,112000.0
2011-09-01,RHONDDA CYNON TAFF,216,23196209.0,95000.0
2011-09-01,RUTLAND,51,13495665.0,207000.0
2011-09-01,SHROPSHIRE,332,69846413.0,175000.0
2011-09-01,SLOUGH,112,21504734.0,189000.0
2011-09-01,SOMERSET,711,149529669.0,175000.0
2011-09-01,SOUTH GLOUCESTERSHIRE,332,68187670.0,180500.0
2011-09-01,SOUTH YORKSHIRE,1159,154960096.0,116000.0
2011-09-01,SOUTHAMPTON,248,41791817.0,150000.0
2011-09-01,SOUTHEND-ON-SEA,256,58190088.0,184250.0
2011-09-01,STAFFORDSHIRE,836,145660055.0,143500.0
2011-09-01,STOCKTON-ON-TEES,212,28936890.0,123000.0
2011-09-01,STOKE-ON-TRENT,217,22349370.0,89000.0
2011-09-01,SUFFOLK,1030,211644164.0,168875.0
2011-09-01,SURREY,1737,706351558.0,310000.0
2011-09-01,SWANSEA,196,31070944.0,135000.0
2011-09-01,SWINDON,312,53260801.0,158975.0
2011-09-01,THE VALE OF GLAMORGAN,166,35795590.0,167000.0
2011-09-01,THURROCK,151,27413515.0,169000.0
2011-09-01,TORBAY,208,37118779.0,160500.0
2011-09-01,TORFAEN,76,10465865.0,118475.0
2011-09-01,TYNE AND WEAR,1088,153559998.0,119950.0
2011-09-01,WARRINGTON,207,40134274.0,160000.0
2011-09-01,WARWICKSHIRE,677,154092705.0,189950.0
2011-09-01,WEST BERKSHIRE,202,62572260.0,247500.0
2011-09-01,WEST MIDLANDS,2337,367438029.0,129500.0
2011-09-01,WEST SUSSEX,1298,363349852.0,228000.0
2011-09-01,WEST YORKSHIRE,2074,318567148.0,128000.0
2011-09-01,WILTSHIRE,618,158883329.0,220000.0
2011-09-01,WINDSOR AND MAIDENHEAD,166,81401145.0,345000.0
2011-09-01,WOKINGHAM,211,70067345.0,286000.0
2011-09-01,WORCESTERSHIRE,647,138628640.0,173000.0
2011-09-01,WREKIN,178,26031103.0,132250.0
2011-09-01,WREXHAM,109,17055916.0,140000.0
2011-09-01,YORK,291,63464516.0,186400.0
2011-10-01,BATH AND NORTH EAST SOMERSET,197,49843360.0,220000.0
2011-10-01,BEDFORD,201,41650426.0,175000.0
2011-10-01,BLACKBURN WITH DARWEN,104,12381914.0,102000.0
2011-10-01,BLACKPOOL,161,16544880.0,97000.0
2011-10-01,BLAENAU GWENT,52,4580299.0,78000.0
2011-10-01,BOURNEMOUTH,275,59249504.0,189000.0
2011-10-01,BRACKNELL FOREST,116,32884700.0,248475.0
2011-10-01,BRIDGEND,121,16557919.0,117000.0
2011-10-01,BRIGHTON AND HOVE,385,103604215.0,239000.0
2011-10-01,BUCKINGHAMSHIRE,623,234374531.0,281000.0
2011-10-01,CAERPHILLY,124,15481575.0,106500.0
2011-10-01,CAMBRIDGESHIRE,788,190364542.0,203750.0
2011-10-01,CARDIFF,360,71088543.0,166250.0
2011-10-01,CARMARTHENSHIRE,168,22724879.0,120530.0
2011-10-01,CENTRAL BEDFORDSHIRE,323,71791170.0,196000.0
2011-10-01,CEREDIGION,48,8221250.0,152500.0
2011-10-01,CHESHIRE EAST,408,95758847.0,180000.0
2011-10-01,CHESHIRE WEST AND CHESTER,288,54046043.0,156500.0
2011-10-01,CITY OF BRISTOL,533,117282869.0,175000.0
2011-10-01,CITY OF DERBY,233,32319735.0,122000.0
2011-10-01,CITY OF KINGSTON UPON HULL,178,16698589.0,82500.0
2011-10-01,CITY OF NOTTINGHAM,227,27715014.0,99500.0
2011-10-01,CITY OF PETERBOROUGH,208,31655215.0,131500.0
2011-10-01,CITY OF PLYMOUTH,264,40213904.0,141750.0
2011-10-01,CONWY,141,22949040.0,145000.0
2011-10-01,CORNWALL,673,152504082.0,185000.0
2011-10-01,COUNTY DURHAM,438,51917003.0,98000.0
2011-10-01,CUMBRIA,538,88769102.0,135000.0
2011-10-01,DARLINGTON,99,14465983.0,125000.0
2011-10-01,DENBIGHSHIRE,81,11613390.0,135000.0
2011-10-01,DERBYSHIRE,750,119505673.0,132250.0
2011-10-01,DEVON,1093,260704174.0,192000.0
2011-10-01,DORSET,572,151112365.0,236000.0
2011-10-01,EAST RIDING OF YORKSHIRE,364,60296761.0,140000.0
2011-10-01,EAST SUSSEX,690,160133895.0,200000.0
2011-10-01,ESSEX,1712,401341953.0,195799.5
2011-10-01,FLINTSHIRE,110,18526272.0,154225.0
2011-10-01,GLOUCESTERSHIRE,691,165436268.0,185000.0
2011-10-01,GREATER LONDON,7938,3188955328.0,293037.5
2011-10-01,GREATER MANCHESTER,2249,334575809.0,123000.0
2011-10-01,GWYNEDD,140,20742815.0,129194.0
2011-10-01,HALTON,76,10478724.0,120000.0
2011-10-01,HAMPSHIRE,1531,407922940.0,222000.0
2011-10-01,HARTLEPOOL,74,8759014.0,98475.0
2011-10-01,HEREFORDSHIRE,204,44235536.0,185000.0
2011-10-01,HERTFORDSHIRE,1384,427467017.0,245000.0
2011-10-01,ISLE OF ANGLESEY,63,11252369.0,155000.0
2011-10-01,ISLE OF WIGHT,220,47943364.0,182605.0
2011-10-01,ISLES OF SCILLY,4,1145000.0,270000.0
2011-10-01,KENT,1715,396115052.0,190000.0
2011-10-01,LANCASHIRE,1163,173237020.0,125000.0
2011-10-01,LEICESTER,208,28667560.0,120000.0
2011-10-01,LEICESTERSHIRE,806,152338923.0,157750.0
2011-10-01,LINCOLNSHIRE,930,140566030.0,134975.0
2011-10-01,LUTON,175,27678176.0,150000.0
2011-10-01,MEDWAY,292,49377335.0,143250.0
2011-10-01,MERSEYSIDE,1130,164358764.0,124475.0
2011-10-01,MERTHYR TYDFIL,41,3945490.0,85000.0
2011-10-01,MIDDLESBROUGH,122,13430453.0,99950.0
2011-10-01,MILTON KEYNES,276,54791313.0,169500.0
2011-10-01,MONMOUTHSHIRE,99,21380674.0,175000.0
2011-10-01,NEATH PORT TALBOT,113,12094539.0,100000.0
2011-10-01,NEWPORT,108,14205269.0,120000.0
2011-10-01,NORFOLK,1183,220234593.0,159000.0
2011-10-01,NORTH EAST LINCOLNSHIRE,185,21955080.0,112500.0
2011-10-01,NORTH LINCOLNSHIRE,140,17712065.0,110000.0
2011-10-01,NORTH SOMERSET,306,68064977.0,182250.0
2011-10-01,NORTH YORKSHIRE,675,143872311.0,169950.0
2011-10-01,NORTHAMPTONSHIRE,756,139524959.0,150000.0
2011-10-01,NORTHUMBERLAND,307,52406896.0,140000.0
2011-10-01,NOTTINGHAMSHIRE,823,128630219.0,132000.0
2011-10-01,OXFORDSHIRE,791,234968398.0,245000.0
2011-10-01,PEMBROKESHIRE,121,20493600.0,147500.0
2011-10-01,POOLE,234,67128849.0,211750.0
2011-10-01,PORTSMOUTH,190,33672256.0,145000.0
2011-10-01,POWYS,129,25150500.0,160000.0
2011-10-01,READING,172,38049650.0,188500.0
2011-10-01,REDCAR AND CLEVELAND,126,14523943.0,110000.0
2011-10-01,RHONDDA CYNON TAFF,199,20745336.0,89000.0
2011-10-01,RUTLAND,37,8297999.0,199999.0
2011-10-01,SHROPSHIRE,287,58929289.0,180000.0
2011-10-01,SLOUGH,106,21953750.0,191250.0
2011-10-01,SOMERSET,709,150965819.0,175000.0
2011-10-01,SOUTH GLOUCESTERSHIRE,303,66967263.0,190000.0
2011-10-01,SOUTH YORKSHIRE,1126,150360245.0,112999.5
2011-10-01,SOUTHAMPTON,206,35725085.0,160000.0
2011-10-01,SOUTHEND-ON-SEA,220,47898138.0,187750.0
2011-10-01,STAFFORDSHIRE,760,136098746.0,148000.0
2011-10-01,STOCKTON-ON-TEES,199,27087404.0,120000.0
2011-10-01,STOKE-ON-TRENT,203,19259980.0,89000.0
2011-10-01,SUFFOLK,870,174030528.0,164000.0
2011-10-01,SURREY,1481,595657981.0,300000.0
2011-10-01,SWANSEA,214,32061498.0,127475.0
2011-10-01,SWINDON,241,41779411.0,157000.0
2011-10-01,THE VALE OF GLAMORGAN,137,29208495.0,160000.0
2011-10-01,THURROCK,133,25135420.0,170000.0
2011-10-01,TORBAY,196,35818730.0,160000.0
2011-10-01,TORFAEN,85,12043740.0,124000.0
2011-10-01,TYNE AND WEAR,916,123905598.0,113250.0
2011-10-01,WARRINGTON,173,31099443.0,147000.0
2011-10-01,WARWICKSHIRE,625,132062298.0,172000.0
2011-10-01,WEST BERKSHIRE,210,59793083.0,240000.0
2011-10-01,WEST MIDLANDS,2256,337524596.0,125000.0
2011-10-01,WEST SUSSEX,1159,306392680.0,219000.0
2011-10-01,WEST YORKSHIRE,1973,284866270.0,122000.0
2011-10-01,WILTSHIRE,539,142788836.0,208950.0
2011-10-01,WINDSOR AND MAIDENHEAD,166,74027399.0,357500.0
2011-10-01,WOKINGHAM,207,66019120.0,270000.0
2011-10-01,WORCESTERSHIRE,618,130312139.0,171000.0
2011-10-01,WREKIN,127,19637001.0,141000.0
2011-10-01,WREXHAM,103,14563737.0,133500.0
2011-10-01,YORK,260,52609043.0,175000.0
2011-11-01,BATH AND NORTH EAST SOMERSET,191,53576145.0,240000.0
2011-11-01,BEDFORD,176,37080946.0,178000.0
2011-11-01,BLACKBURN WITH DARWEN,119,14916553.0,102000.0
2011-11-01,BLACKPOOL,122,12412145.0,99000.0
2011-11-01,BLAENAU GWENT,38,2982900.0,66725.0
2011-11-01,BOURNEMOUTH,271,58466875.0,195000.0
2011-11-01,BRACKNELL FOREST,155,40544545.0,224950.0
2011-11-01,BRIDGEND,141,19794060.0,132950.0
2011-11-01,BRIGHTON AND HOVE,366,100553035.0,235000.0
2011-11-01,BUCKINGHAMSHIRE,621,214428802.0,279999.0
2011-11-01,CAERPHILLY,153,18220339.0,105000.0
2011-11-01,CAMBRIDGESHIRE,882,208709131.0,198000.0
2011-11-01,CARDIFF,404,76852690.0,166000.0
2011-11-01,CARMARTHENSHIRE,168,25377150.0,130000.0
2011-11-01,CENTRAL BEDFORDSHIRE,353,77592916.0,185000.0
2011-11-01,CEREDIGION,59,10247045.0,170000.0
2011-11-01,CHESHIRE EAST,431,96587079.0,178000.0
2011-11-01,CHESHIRE WEST AND CHESTER,296,52793262.0,149249.5
2011-11-01,CITY OF BRISTOL,588,116510174.0,166375.0
2011-11-01,CITY OF DERBY,260,35007729.0,118975.0
2011-11-01,CITY OF KINGSTON UPON HULL,216,21444102.0,93250.0
2011-11-01,CITY OF NOTTINGHAM,206,23102575.0,91250.0
2011-11-01,CITY OF PETERBOROUGH,220,30980470.0,125000.0
2011-11-01,CITY OF PLYMOUTH,312,49991773.0,142000.0
2011-11-01,CONWY,154,27350689.0,159000.0
2011-11-01,CORNWALL,658,140945395.0,184000.0
2011-11-01,COUNTY DURHAM,479,57521292.0,104000.0
2011-11-01,CUMBRIA,528,84029618.0,140000.0
2011-11-01,DARLINGTON,129,18315230.0,125000.0
2011-11-01,DENBIGHSHIRE,87,12022513.0,115000.0
2011-11-01,DERBYSHIRE,805,127673229.0,130000.0
2011-11-01,DEVON,1070,237596768.0,190000.0
2011-11-01,DORSET,556,145641384.0,235000.0
2011-11-01,EAST RIDING OF YORKSHIRE,439,75445318.0,148000.0
2011-11-01,EAST SUSSEX,871,202496266.0,200000.0
2011-11-01,ESSEX,1809,452664117.0,203700.0
2011-11-01,FLINTSHIRE,143,22214411.0,130000.0
2011-11-01,GLOUCESTERSHIRE,725,163861428.0,180000.0
2011-11-01,GREATER LONDON,8030,3280877409.0,285000.0
2011-11-01,GREATER MANCHESTER,2354,359220454.0,120000.0
2011-11-01,GWYNEDD,133,20206741.0,126950.0
2011-11-01,HALTON,85,10523290.0,108000.0
2011-11-01,HAMPSHIRE,1770,470498837.0,225000.0
2011-11-01,HARTLEPOOL,84,8541596.0,93475.0
2011-11-01,HEREFORDSHIRE,174,38431124.0,179250.0
2011-11-01,HERTFORDSHIRE,1425,433331764.0,246000.0
2011-11-01,ISLE OF ANGLESEY,56,9075549.0,132000.0
2011-11-01,ISLE OF WIGHT,188,38251546.0,165995.0
2011-11-01,KENT,1856,422184759.0,190000.0
2011-11-01,LANCASHIRE,1173,167970467.0,122995.0
2011-11-01,LEICESTER,218,31449335.0,125000.0
2011-11-01,LEICESTERSHIRE,733,132866149.0,154995.0
2011-11-01,LINCOLNSHIRE,916,139203095.0,132000.0
2011-11-01,LUTON,174,28887389.0,153250.0
2011-11-01,MEDWAY,326,56347932.0,154500.0
2011-11-01,MERSEYSIDE,1086,158937681.0,125000.0
2011-11-01,MERTHYR TYDFIL,46,4582627.0,85500.0
2011-11-01,MIDDLESBROUGH,145,17391098.0,107500.0
2011-11-01,MILTON KEYNES,342,70509107.0,180000.0
2011-11-01,MONMOUTHSHIRE,89,20508775.0,205000.0
2011-11-01,NEATH PORT TALBOT,122,12866545.0,96750.0
2011-11-01,NEWPORT,124,19228076.0,136000.0
2011-11-01,NORFOLK,1094,205016183.0,162000.0
2011-11-01,NORTH EAST LINCOLNSHIRE,189,23592905.0,114950.0
2011-11-01,NORTH LINCOLNSHIRE,171,21545840.0,110000.0
2011-11-01,NORTH SOMERSET,299,62238486.0,184950.0
2011-11-01,NORTH YORKSHIRE,750,160397657.0,175500.0
2011-11-01,NORTHAMPTONSHIRE,860,156170150.0,150000.0
2011-11-01,NORTHUMBERLAND,322,49413873.0,130000.0
2011-11-01,NOTTINGHAMSHIRE,914,146347995.0,133700.0
2011-11-01,OXFORDSHIRE,759,228076613.0,248000.0
2011-11-01,PEMBROKESHIRE,126,23870278.0,161250.0
2011-11-01,POOLE,205,58011050.0,209950.0
2011-11-01,PORTSMOUTH,199,36166151.0,150000.0
2011-11-01,POWYS,107,19397256.0,160000.0
2011-11-01,READING,162,37208773.0,194500.0
2011-11-01,REDCAR AND CLEVELAND,144,18555020.0,115750.0
2011-11-01,RHONDDA CYNON TAFF,241,27161626.0,93000.0
2011-11-01,RUTLAND,39,9842950.0,185000.0
2011-11-01,SHROPSHIRE,300,60458650.0,170000.0
2011-11-01,SLOUGH,96,20034875.0,196500.0
2011-11-01,SOMERSET,688,147957298.0,175000.0
2011-11-01,SOUTH GLOUCESTERSHIRE,331,68120795.0,186000.0
2011-11-01,SOUTH YORKSHIRE,1179,160060169.0,115000.0
2011-11-01,SOUTHAMPTON,251,42817505.0,160000.0
2011-11-01,SOUTHEND-ON-SEA,238,47210719.0,178000.0
2011-11-01,STAFFORDSHIRE,853,147557791.0,142000.0
2011-11-01,STOCKTON-ON-TEES,217,28292495.0,118000.0
2011-11-01,STOKE-ON-TRENT,201,20975112.0,90000.0
2011-11-01,SUFFOLK,976,195794383.0,165000.0
2011-11-01,SURREY,1566,575091705.0,280000.0
2011-11-01,SWANSEA,238,35634664.0,125000.0
2011-11-01,SWINDON,292,47765163.0,152000.0
2011-11-01,THE VALE OF GLAMORGAN,141,29944395.0,165000.0
2011-11-01,THURROCK,152,27505959.0,166250.0
2011-11-01,TORBAY,186,31920908.0,155000.0
2011-11-01,TORFAEN,82,9959315.0,116878.0
2011-11-01,TYNE AND WEAR,988,136065394.0,120000.0
2011-11-01,WARRINGTON,168,30555835.0,146500.0
2011-11-01,WARWICKSHIRE,635,133504491.0,175000.0
2011-11-01,WEST BERKSHIRE,179,55038268.0,240000.0
2011-11-01,WEST MIDLANDS,2257,341237202.0,126000.0
2011-11-01,WEST SUSSEX,1206,318967587.0,225000.0
2011-11-01,WEST YORKSHIRE,2035,301457255.0,125000.0
2011-11-01,WILTSHIRE,543,140336413.0,210000.0
2011-11-01,WINDSOR AND MAIDENHEAD,162,64594039.0,292695.0
2011-11-01,WOKINGHAM,218,76172800.0,275000.0
2011-11-01,WORCESTERSHIRE,671,142076594.0,176000.0
2011-11-01,WREKIN,146,20959005.0,133500.0
2011-11-01,WREXHAM,113,18792600.0,137500.0
2011-11-01,YORK,266,52855964.0,170000.0
2011-12-01,BATH AND NORTH EAST SOMERSET,220,64592078.0,230000.0
2011-12-01,BEDFORD,247,49598855.0,170000.0
2011-12-01,BLACKBURN WITH DARWEN,106,10714445.0,87750.0
2011-12-01,BLACKPOOL,126,13432090.0,98250.0
2011-12-01,BLAENAU GWENT,57,4549803.0,70000.0
2011-12-01,BOURNEMOUTH,254,52695813.0,186750.0
2011-12-01,BRACKNELL FOREST,178,45011679.0,235000.0
2011-12-01,BRIDGEND,153,21226071.0,125000.0
2011-12-01,BRIGHTON AND HOVE,404,113834928.0,240750.0
2011-12-01,BUCKINGHAMSHIRE,740,243868698.0,249950.0
2011-12-01,CAERPHILLY,164,20346587.0,110000.0
2011-12-01,CAMBRIDGESHIRE,945,213802170.0,200000.0
2011-12-01,CARDIFF,370,68001473.0,155000.0
2011-12-01,CARMARTHENSHIRE,221,33230085.0,132500.0
2011-12-01,CENTRAL BEDFORDSHIRE,427,92929616.0,191500.0
2011-12-01,CEREDIGION,56,9141995.0,156250.0
2011-12-01,CHESHIRE EAST,453,96337086.0,171000.0
2011-12-01,CHESHIRE WEST AND CHESTER,365,67645213.0,153950.0
2011-12-01,CITY OF BRISTOL,597,116815256.0,161000.0
2011-12-01,CITY OF DERBY,285,39293250.0,120000.0
2011-12-01,CITY OF KINGSTON UPON HULL,254,25269914.0,89225.0
2011-12-01,CITY OF NOTTINGHAM,248,28221171.0,95000.0
2011-12-01,CITY OF PETERBOROUGH,253,43176035.0,145000.0
2011-12-01,CITY OF PLYMOUTH,291,44861948.0,142500.0
2011-12-01,CONWY,125,19276974.0,134500.0
2011-12-01,CORNWALL,758,155241995.0,177000.0
2011-12-01,COUNTY DURHAM,526,65848636.0,110000.0
2011-12-01,CUMBRIA,585,90244343.0,130000.0
2011-12-01,DARLINGTON,107,13549200.0,118000.0
2011-12-01,DENBIGHSHIRE,127,18060461.0,129000.0
2011-12-01,DERBYSHIRE,886,141769955.0,135500.0
2011-12-01,DEVON,1090,246802837.0,189972.5
2011-12-01,DORSET,577,146798245.0,227000.0
2011-12-01,EAST RIDING OF YORKSHIRE,443,69329828.0,134000.0
2011-12-01,EAST SUSSEX,880,210400114.0,204500.0
2011-12-01,ESSEX,1808,434840565.0,204500.0
2011-12-01,FLINTSHIRE,135,20461166.0,132000.0
2011-12-01,GLOUCESTERSHIRE,763,170825137.0,180000.0
2011-12-01,GREATER LONDON,8288,3300646914.0,282725.0
2011-12-01,GREATER MANCHESTER,2588,381303169.0,125000.0
2011-12-01,GWYNEDD,112,17149200.0,130000.0
2011-12-01,HALTON,100,14179699.0,125000.0
2011-12-01,HAMPSHIRE,1772,468541340.0,225000.0
2011-12-01,HARTLEPOOL,74,9616255.0,118500.0
2011-12-01,HEREFORDSHIRE,219,47512097.0,185000.0
2011-12-01,HERTFORDSHIRE,1483,447579966.0,242000.0
2011-12-01,ISLE OF ANGLESEY,64,10934143.0,132750.0
2011-12-01,ISLE OF WIGHT,208,43033355.0,172750.0
2011-12-01,KENT,1920,441005005.0,193000.0
2011-12-01,LANCASHIRE,1378,205271464.0,125000.0
2011-12-01,LEICESTER,244,34660128.0,120000.0
2011-12-01,LEICESTERSHIRE,797,151439570.0,160650.0
2011-12-01,LINCOLNSHIRE,978,149093143.0,138000.0
2011-12-01,LUTON,175,27948092.0,149000.0
2011-12-01,MEDWAY,302,49544054.0,146500.0
2011-12-01,MERSEYSIDE,1092,154200297.0,127000.0
2011-12-01,MERTHYR TYDFIL,45,4980885.0,85000.0
2011-12-01,MIDDLESBROUGH,142,16721067.0,105000.0
2011-12-01,MILTON KEYNES,421,84845102.0,180000.0
2011-12-01,MONMOUTHSHIRE,84,19861055.0,196250.0
2011-12-01,NEATH PORT TALBOT,114,12795242.0,106625.0
2011-12-01,NEWPORT,129,18068394.0,124950.0
2011-12-01,NORFOLK,1222,224447733.0,160000.0
2011-12-01,NORTH EAST LINCOLNSHIRE,147,18477361.0,118000.0
2011-12-01,NORTH LINCOLNSHIRE,155,19415518.0,112000.0
2011-12-01,NORTH SOMERSET,336,68012282.0,186500.0
2011-12-01,NORTH YORKSHIRE,714,154292210.0,180000.0
2011-12-01,NORTHAMPTONSHIRE,844,150012929.0,145000.0
2011-12-01,NORTHUMBERLAND,300,48017029.0,135000.0
2011-12-01,NOTTINGHAMSHIRE,930,143451437.0,130000.0
2011-12-01,OXFORDSHIRE,734,215533895.0,243000.0
2011-12-01,PEMBROKESHIRE,104,18474962.0,166250.0
2011-12-01,POOLE,195,55425265.0,206000.0
2011-12-01,PORTSMOUTH,240,39807104.0,151000.0
2011-12-01,POWYS,119,20668895.0,153500.0
2011-12-01,READING,202,42826210.0,185582.5
2011-12-01,REDCAR AND CLEVELAND,123,15038384.0,100000.0
2011-12-01,RHONDDA CYNON TAFF,226,25802796.0,95000.0
2011-12-01,RUTLAND,49,12956690.0,200000.0
2011-12-01,SHROPSHIRE,342,67453909.0,165500.0
2011-12-01,SLOUGH,115,23408685.0,195000.0
2011-12-01,SOMERSET,788,157254866.0,169000.0
2011-12-01,SOUTH GLOUCESTERSHIRE,363,74663174.0,190000.0
2011-12-01,SOUTH YORKSHIRE,1321,179464475.0,116000.0
2011-12-01,SOUTHAMPTON,257,45659802.0,158999.0
2011-12-01,SOUTHEND-ON-SEA,257,53672908.0,187000.0
2011-12-01,STAFFORDSHIRE,860,139871404.0,141500.0
2011-12-01,STOCKTON-ON-TEES,255,36192234.0,127000.0
2011-12-01,STOKE-ON-TRENT,220,22341297.0,90000.0
2011-12-01,SUFFOLK,937,181739401.0,160000.0
2011-12-01,SURREY,1733,668512226.0,295000.0
2011-12-01,SWANSEA,222,31613491.0,124975.0
2011-12-01,SWINDON,294,49292546.0,149500.0
2011-12-01,THE VALE OF GLAMORGAN,121,25373000.0,168000.0
2011-12-01,THURROCK,188,33932130.0,165000.0
2011-12-01,TORBAY,208,37652522.0,159500.0
2011-12-01,TORFAEN,85,12187170.0,123000.0
2011-12-01,TYNE AND WEAR,1114,154155053.0,118825.0
2011-12-01,WARRINGTON,214,40824431.0,160000.0
2011-12-01,WARWICKSHIRE,696,150698505.0,175000.0
2011-12-01,WEST BERKSHIRE,187,55822648.0,249950.0
2011-12-01,WEST MIDLANDS,2468,369159639.0,125025.0
2011-12-01,WEST SUSSEX,1210,309367561.0,223000.0
2011-12-01,WEST YORKSHIRE,2025,303235648.0,125000.0
2011-12-01,WILTSHIRE,630,148675869.0,200000.0
2011-12-01,WINDSOR AND MAIDENHEAD,192,73964820.0,300000.0
2011-12-01,WOKINGHAM,214,67210026.0,267750.0
2011-12-01,WORCESTERSHIRE,699,138107707.0,170000.0
2011-12-01,WREKIN,159,24467561.0,139995.0
2011-12-01,WREXHAM,114,16288210.0,124997.5
2011-12-01,YORK,252,49064609.0,163000.0
2012-01-01,BATH AND NORTH EAST SOMERSET,191,53968999.0,228260.0
2012-01-01,BEDFORD,131,24592584.0,165000.0
2012-01-01,BLACKBURN WITH DARWEN,71,7754945.0,90000.0
2012-01-01,BLACKPOOL,95,10289500.0,90000.0
2012-01-01,BLAENAU GWENT,47,3436235.0,67500.0
2012-01-01,BOURNEMOUTH,224,49874168.0,202500.0
2012-01-01,BRACKNELL FOREST,64,15619245.0,209250.0
2012-01-01,BRIDGEND,96,12120850.0,120000.0
2012-01-01,BRIGHTON AND HOVE,325,87705329.0,227500.0
2012-01-01,BUCKINGHAMSHIRE,474,159339837.0,267250.0
2012-01-01,CAERPHILLY,101,12188349.0,110000.0
2012-01-01,CAMBRIDGESHIRE,609,134773619.0,188000.0
2012-01-01,CARDIFF,264,46789151.0,153500.0
2012-01-01,CARMARTHENSHIRE,110,14217630.0,113750.0
2012-01-01,CENTRAL BEDFORDSHIRE,216,45381224.0,190000.0
2012-01-01,CEREDIGION,41,7466150.0,163000.0
2012-01-01,CHESHIRE,1,94000.0,94000.0
2012-01-01,CHESHIRE EAST,334,69870265.0,170000.0
2012-01-01,CHESHIRE WEST AND CHESTER,249,49711854.0,165000.0
2012-01-01,CITY OF BRISTOL,411,87618091.0,170000.0
2012-01-01,CITY OF DERBY,167,22367171.0,117000.0
2012-01-01,CITY OF KINGSTON UPON HULL,145,13292459.0,79000.0
2012-01-01,CITY OF NOTTINGHAM,198,22562749.0,94000.0
2012-01-01,CITY OF PETERBOROUGH,143,20830726.0,127000.0
2012-01-01,CITY OF PLYMOUTH,212,32786814.0,139250.0
2012-01-01,CONWY,75,11012145.0,132400.0
2012-01-01,CORNWALL,510,114371548.0,180000.0
2012-01-01,COUNTY DURHAM,299,33576732.0,90000.0
2012-01-01,CUMBRIA,409,65121137.0,137000.0
2012-01-01,DARLINGTON,80,10701785.0,118375.0
2012-01-01,DENBIGHSHIRE,70,10028340.0,138000.0
2012-01-01,DERBYSHIRE,565,89368962.0,130000.0
2012-01-01,DEVON,799,195180139.0,201500.0
2012-01-01,DORSET,476,119777286.0,226250.0
2012-01-01,EAST RIDING OF YORKSHIRE,271,45514797.0,140000.0
2012-01-01,EAST SUSSEX,567,130621703.0,195000.0
2012-01-01,ESSEX,1307,302437802.0,200000.0
2012-01-01,FLINTSHIRE,71,10169895.0,120000.0
2012-01-01,GLOUCESTERSHIRE,525,124008172.0,180000.0
2012-01-01,GREATER LONDON,6579,2746927196.0,295000.0
2012-01-01,GREATER MANCHESTER,1679,235172744.0,117500.0
2012-01-01,GWYNEDD,82,13869499.0,156750.0
2012-01-01,HALTON,66,8195184.0,100849.5
2012-01-01,HAMPSHIRE,1134,297403230.0,217750.0
2012-01-01,HARTLEPOOL,74,7994056.0,90450.0
2012-01-01,HEREFORDSHIRE,148,31827162.0,186000.0
2012-01-01,HERTFORDSHIRE,1045,339897135.0,250000.0
2012-01-01,ISLE OF ANGLESEY,38,5399450.0,141250.0
2012-01-01,ISLE OF WIGHT,178,33680367.0,166500.0
2012-01-01,ISLES OF SCILLY,2,985000.0,492500.0
2012-01-01,KENT,1320,295438148.0,186000.0
2012-01-01,LANCASHIRE,808,111841679.0,120000.0
2012-01-01,LEICESTER,171,23654478.0,120000.0
2012-01-01,LEICESTERSHIRE,561,99001366.0,148000.0
2012-01-01,LINCOLNSHIRE,630,98332426.0,131725.0
2012-01-01,LUTON,136,21349840.0,151000.0
2012-01-01,MEDWAY,243,40292060.0,150000.0
2012-01-01,MERSEYSIDE,772,106823242.0,122280.0
2012-01-01,MERTHYR TYDFIL,24,2421449.0,78475.0
2012-01-01,MIDDLESBROUGH,91,11298667.0,87000.0
2012-01-01,MILTON KEYNES,236,41038187.0,157472.5
2012-01-01,MONMOUTHSHIRE,63,13639140.0,200000.0
2012-01-01,NEATH PORT TALBOT,68,6901890.0,89000.0
2012-01-01,NEWPORT,91,12687455.0,122500.0
2012-01-01,NORFOLK,796,143227243.0,154000.0
2012-01-01,NORTH EAST LINCOLNSHIRE,118,13655069.0,106250.0
2012-01-01,NORTH LINCOLNSHIRE,81,10420699.0,112500.0
2012-01-01,NORTH SOMERSET,199,44360137.0,180000.0
2012-01-01,NORTH YORKSHIRE,532,122744038.0,175000.0
2012-01-01,NORTHAMPTONSHIRE,563,94017651.0,145000.0
2012-01-01,NORTHUMBERLAND,233,33679635.0,120000.0
