month,county,sales_volume,median_price,vol_prev_year,med_prev_year,yoy_sales_volume,yoy_median_price
2008-03-01,GWYNEDD,94,146000.0,158,134500.0,-0.4050632911392405,0.08550185873605948
2008-03-01,HALTON,147,119950.0,229,120244.0,-0.35807860262008734,-0.0024450284421675926
2008-03-01,HAMPSHIRE,1471,218000.0,2609,210912.0,-0.4361824453813722,0.03360643301471704
2008-03-01,HARTLEPOOL,117,116375.0,168,103000.0,-0.30357142857142855,0.12985436893203883
2008-03-01,HEREFORDSHIRE,130,185500.0,330,173000.0,-0.6060606060606061,0.07225433526011561
2008-03-01,HERTFORDSHIRE,1183,239995.0,2176,228000.0,-0.4563419117647059,0.052609649122807016
2008-03-01,ISLE OF ANGLESEY,56,149500.0,110,157750.0,-0.4909090909090909,-0.05229793977812995
2008-03-01,ISLE OF WIGHT,198,180000.0,337,179950.0,-0.4124629080118694,0.0002778549597110308
2008-03-01,ISLES OF SCILLY,1,650000.0,3,335000.0,-0.6666666666666666,0.9402985074626866
2008-03-01,KENT,1832,193000.0,3273,186000.0,-0.4402688664833486,0.03763440860215054
2008-03-01,LANCASHIRE,1340,129000.0,2590,124950.0,-0.4826254826254826,0.03241296518607443
2008-03-01,LEICESTER,290,125000.0,497,124950.0,-0.4164989939637827,0.00040016006402561027
2008-03-01,LEICESTERSHIRE,721,157000.0,1238,158000.0,-0.4176090468497577,-0.006329113924050633
2008-03-01,LINCOLNSHIRE,908,140000.0,1631,139950.0,-0.4432863274064991,0.0003572704537334762
2008-03-01,LUTON,198,160000.0,381,155000.0,-0.48031496062992124,0.03225806451612903
2008-03-01,MEDWAY,340,165000.0,547,153000.0,-0.37842778793418647,0.0784313725490196
2008-03-01,MERSEYSIDE,1499,123000.0,2395,125000.0,-0.37411273486430063,-0.016
2008-03-01,MERTHYR TYDFIL,65,85000.0,68,84975.0,-0.04411764705882353,0.0002942041776993233
2008-03-01,MIDDLESBROUGH,169,98596.0,289,99500.0,-0.41522491349480967,-0.009085427135678392
2008-03-01,MILTON KEYNES,386,177447.5,650,168750.0,-0.40615384615384614,0.05154074074074074
2008-03-01,MONMOUTHSHIRE,62,178000.0,123,189950.0,-0.4959349593495935,-0.06291129244538037
2008-03-01,NEATH PORT TALBOT,136,110000.0,234,110250.0,-0.4188034188034188,-0.0022675736961451248
2008-03-01,NEWPORT,167,135000.0,215,135000.0,-0.22325581395348837,0.0
2008-03-01,NORFOLK,970,160000.0,1746,164997.5,-0.4444444444444444,-0.030288337702086394
2008-03-01,NORTH EAST LINCOLNSHIRE,188,112000.0,367,99950.0,-0.4877384196185286,0.12056028014007003
2008-03-01,NORTH LINCOLNSHIRE,148,120475.0,325,114000.0,-0.5446153846153846,0.05679824561403509
2008-03-01,NORTH SOMERSET,255,188500.0,465,187000.0,-0.45161290322580644,0.008021390374331552
2008-03-01,NORTH YORKSHIRE,611,180000.0,1120,178475.0,-0.4544642857142857,0.008544614091609469
2008-03-01,NORTHAMPTONSHIRE,884,147916.5,1657,148000.0,-0.46650573325286665,-0.0005641891891891892
2008-03-01,NORTHUMBERLAND,372,149000.0,646,134500.0,-0.4241486068111455,0.10780669144981413
2008-03-01,NOTTINGHAMSHIRE,814,134972.5,1613,130000.0,-0.495350278983261,0.03825
2008-03-01,OXFORDSHIRE,569,235000.0,1126,220000.0,-0.4946714031971581,0.06818181818181818
2008-03-01,PEMBROKESHIRE,130,170000.0,178,165250.0,-0.2696629213483146,0.028744326777609682
2008-03-01,POOLE,183,235000.0,386,210000.0,-0.5259067357512953,0.11904761904761904
2008-03-01,PORTSMOUTH,249,155000.0,405,149000.0,-0.3851851851851852,0.040268456375838924
2008-03-01,POWYS,119,166000.0,175,168000.0,-0.32,-0.011904761904761904
2008-03-01,READING,193,193000.0,359,198000.0,-0.4623955431754875,-0.025252525252525252
2008-03-01,REDCAR AND CLEVELAND,163,108000.0,290,115750.0,-0.4379310344827586,-0.06695464362850972
2008-03-01,RHONDDA CYNON TAFF,239,103000.0,396,95000.0,-0.39646464646464646,0.08421052631578947
2008-03-01,RUTLAND,42,258250.0,69,228000.0,-0.391304347826087,0.13267543859649122
2008-03-01,SHROPSHIRE,264,198000.0,452,170000.0,-0.415929203539823,0.16470588235294117
2008-03-01,SLOUGH,161,195000.0,248,189250.0,-0.35080645161290325,0.03038309114927345
2008-03-01,SOMERSET,560,183000.0,1001,180000.0,-0.4405594405594406,0.016666666666666666
2008-03-01,SOUTH GLOUCESTERSHIRE,252,176500.0,498,185750.0,-0.4939759036144578,-0.04979811574697174
2008-03-01,SOUTH YORKSHIRE,1414,120622.5,2383,118000.0,-0.40663029794376837,0.02222457627118644
2008-03-01,SOUTHAMPTON,263,164950.0,458,159950.0,-0.425764192139738,0.03125976867771178
2008-03-01,SOUTHEND-ON-SEA,250,182750.0,432,174250.0,-0.4212962962962963,0.04878048780487805
2008-03-01,STAFFORDSHIRE,831,150000.0,1517,144950.0,-0.45220830586684246,0.034839599862021384
2008-03-01,STOCKTON-ON-TEES,225,129995.0,427,127950.0,-0.47306791569086654,0.015982805783509184
2008-03-01,STOKE-ON-TRENT,316,90000.0,572,85000.0,-0.44755244755244755,0.058823529411764705
2008-03-01,SUFFOLK,863,171995.0,1526,159950.0,-0.43446920052424637,0.0753047827446077
2008-03-01,SURREY,1166,295000.0,2330,272750.0,-0.4995708154506438,0.08157653528872594
2008-03-01,SWANSEA,259,133000.0,398,130000.0,-0.3492462311557789,0.023076923076923078
2008-03-01,SWINDON,317,157000.0,577,154000.0,-0.4506065857885615,0.01948051948051948
2008-03-01,THE VALE OF GLAMORGAN,129,179950.0,227,147000.0,-0.43171806167400884,0.22414965986394558
2008-03-01,THURROCK,171,178000.0,366,165250.0,-0.5327868852459017,0.07715582450832073
2008-03-01,TORBAY,165,170000.0,300,170000.0,-0.45,0.0
2008-03-01,TORFAEN,92,121500.0,136,118000.0,-0.3235294117647059,0.029661016949152543
2008-03-01,TYNE AND WEAR,1154,123000.0,2160,120475.0,-0.46574074074074073,0.020958705125544718
2008-03-01,WARRINGTON,258,145450.0,432,150000.0,-0.4027777777777778,-0.030333333333333334
2008-03-01,WARWICKSHIRE,579,168954.0,1141,165000.0,-0.4925503943908852,0.023963636363636364
2008-03-01,WEST BERKSHIRE,162,245000.0,271,239950.0,-0.4022140221402214,0.021046051260679308
2008-03-01,WEST MIDLANDS,2599,130000.0,4618,132500.0,-0.4372022520571676,-0.018867924528301886
2008-03-01,WEST SUSSEX,886,225000.0,1550,212750.0,-0.42838709677419357,0.057579318448883664
2008-03-01,WEST YORKSHIRE,2301,129995.0,4716,127997.5,-0.5120865139949109,0.015605773550264653
2008-03-01,WILTSHIRE,489,195000.0,861,190950.0,-0.43205574912891986,0.021209740769835034
2008-03-01,WINDSOR AND MAIDENHEAD,146,296250.0,269,302500.0,-0.45724907063197023,-0.02066115702479339
2008-03-01,WOKINGHAM,152,265000.0,287,266750.0,-0.47038327526132406,-0.006560449859418931
2008-03-01,WORCESTERSHIRE,519,175000.0,1035,168500.0,-0.4985507246376812,0.03857566765578635
2008-03-01,WREKIN,142,135125.0,303,129000.0,-0.5313531353135313,0.04748062015503876
2008-03-01,WREXHAM,123,146500.0,234,140000.0,-0.47435897435897434,0.04642857142857143
2008-03-01,YORK,197,178000.0,343,175000.0,-0.42565597667638483,0.017142857142857144
2008-04-01,BATH AND NORTH EAST SOMERSET,182,215000.0,298,219000.0,-0.38926174496644295,-0.0182648401826484
2008-04-01,BEDFORD,6,317500.0,4,168750.0,0.5,0.8814814814814815
2008-04-01,BEDFORDSHIRE,506,181000.0,717,178000.0,-0.29428172942817293,0.016853932584269662
2008-04-01,BLACKBURN WITH DARWEN,145,105000.0,249,100000.0,-0.41767068273092367,0.05
2008-04-01,BLACKPOOL,197,120000.0,376,118725.0,-0.47606382978723405,0.010739102969046115
2008-04-01,BLAENAU GWENT,69,80000.0,96,82000.0,-0.28125,-0.024390243902439025
2008-04-01,BOURNEMOUTH,340,199000.0,475,200000.0,-0.28421052631578947,-0.005
2008-04-01,BRACKNELL FOREST,136,237750.0,212,200000.0,-0.3584905660377358,0.18875
2008-04-01,BRIDGEND,164,124950.0,242,124475.0,-0.32231404958677684,0.0038160273147218315
2008-04-01,BRIGHTON AND HOVE,315,248000.0,498,232000.0,-0.3674698795180723,0.06896551724137931
2008-04-01,BUCKINGHAMSHIRE,603,250000.0,930,249995.0,-0.35161290322580646,2.000040000800016e-05
2008-04-01,CAERPHILLY,208,120000.0,188,118000.0,0.10638297872340426,0.01694915254237288
2008-04-01,CAMBRIDGESHIRE,674,190000.0,1127,186500.0,-0.40195208518189884,0.01876675603217158
2008-04-01,CARDIFF,408,169750.0,570,160000.0,-0.28421052631578947,0.0609375
2008-04-01,CARMARTHENSHIRE,184,137500.0,279,136500.0,-0.34050179211469533,0.007326007326007326
2008-04-01,CENTRAL BEDFORDSHIRE,7,229950.0,10,209250.0,-0.3,0.0989247311827957
2008-04-01,CEREDIGION,66,178500.0,90,170000.0,-0.26666666666666666,0.05
2008-04-01,CHESHIRE,769,164950.0,1186,170000.0,-0.35160202360876897,-0.029705882352941176
2008-04-01,CHESHIRE EAST,13,157995.0,12,190000.0,0.08333333333333333,-0.16844736842105262
2008-04-01,CHESHIRE WEST AND CHESTER,6,151975.0,7,185000.0,-0.14285714285714285,-0.17851351351351352
2008-04-01,CITY OF BRISTOL,566,172875.0,797,170000.0,-0.28983688833124216,0.016911764705882352
2008-04-01,CITY OF DERBY,304,129975.0,437,134950.0,-0.30434782608695654,-0.036865505742867725
2008-04-01,CITY OF KINGSTON UPON HULL,306,98000.0,567,90000.0,-0.4603174603174603,0.08888888888888889
2008-04-01,CITY OF NOTTINGHAM,330,105500.0,463,110000.0,-0.28725701943844495,-0.04090909090909091
2008-04-01,CITY OF PETERBOROUGH,274,145000.0,339,136000.0,-0.19174041297935104,0.0661764705882353
2008-04-01,CITY OF PLYMOUTH,325,149000.0,514,151250.0,-0.36770428015564205,-0.01487603305785124
2008-04-01,CONWY,138,146725.0,192,150000.0,-0.28125,-0.021833333333333333
2008-04-01,CORNWALL,683,195000.0,929,195000.0,-0.26480086114101187,0.0
2008-04-01,COUNTY DURHAM,20,149500.0,9,160000.0,1.2222222222222223,-0.065625
2008-04-01,CUMBRIA,612,140000.0,951,138000.0,-0.35646687697160884,0.014492753623188406
2008-04-01,DARLINGTON,142,127750.0,232,118995.0,-0.3879310344827586,0.07357451993781251
2008-04-01,DENBIGHSHIRE,113,140000.0,168,125000.0,-0.3273809523809524,0.12
2008-04-01,DERBYSHIRE,860,144950.0,1250,139950.0,-0.312,0.03572704537334762
2008-04-01,DEVON,930,190000.0,1488,194000.0,-0.375,-0.020618556701030927
2008-04-01,DORSET,454,230000.0,869,227500.0,-0.47756041426927504,0.01098901098901099
2008-04-01,DURHAM,688,105000.0,1121,100500.0,-0.3862622658340767,0.04477611940298507
2008-04-01,EAST RIDING OF YORKSHIRE,474,144725.0,673,145000.0,-0.29569093610698366,-0.001896551724137931
2008-04-01,EAST SUSSEX,754,210000.0,1140,195000.0,-0.3385964912280702,0.07692307692307693
2008-04-01,ESSEX,1659,202500.0,2723,195000.0,-0.390745501285347,0.038461538461538464
2008-04-01,FLINTSHIRE,138,137000.0,193,139950.0,-0.2849740932642487,-0.021078956770275097
2008-04-01,GLOUCESTERSHIRE,695,186000.0,1081,180000.0,-0.35707678075855687,0.03333333333333333
2008-04-01,GREATER LONDON,8219,268000.0,12774,250000.0,-0.35658368561139814,0.072
2008-04-01,GREATER MANCHESTER,3227,125000.0,4734,130000.0,-0.31833544571187156,-0.038461538461538464
2008-04-01,GWYNEDD,108,151500.0,194,147250.0,-0.44329896907216493,0.028862478777589132
2008-04-01,HALTON,104,117000.0,184,121475.0,-0.43478260869565216,-0.03683885573163202
2008-04-01,HAMPSHIRE,1594,219975.0,2326,208750.0,-0.31470335339638866,0.053772455089820356
2008-04-01,HARTLEPOOL,115,115000.0,148,95250.0,-0.22297297297297297,0.2073490813648294
2008-04-01,HEREFORDSHIRE,179,190000.0,288,193000.0,-0.3784722222222222,-0.015544041450777202
2008-04-01,HERTFORDSHIRE,1286,244500.0,1992,230750.0,-0.35441767068273095,0.059588299024918745
2008-04-01,ISLE OF ANGLESEY,61,154000.0,97,150000.0,-0.3711340206185567,0.02666666666666667
2008-04-01,ISLE OF WIGHT,191,183000.0,315,169000.0,-0.39365079365079364,0.08284023668639054
2008-04-01,ISLES OF SCILLY,1,295000.0,3,355000.0,-0.6666666666666666,-0.16901408450704225
2008-04-01,KENT,1750,195000.0,2796,189995.0,-0.3741058655221745,0.026342798494697228
2008-04-01,LANCASHIRE,1483,125000.0,2279,125000.0,-0.34927599824484423,0.0
2008-04-01,LEICESTER,308,128000.0,428,125000.0,-0.2803738317757009,0.024
2008-04-01,LEICESTERSHIRE,724,158600.0,1215,158000.0,-0.40411522633744856,0.0037974683544303796
2008-04-01,LINCOLNSHIRE,947,145000.0,1493,143000.0,-0.36570663094440725,0.013986013986013986
2008-04-01,LUTON,222,150000.0,331,157750.0,-0.3293051359516616,-0.0491283676703645
2008-04-01,MEDWAY,326,160000.0,441,154995.0,-0.26077097505668934,0.03229136423755605
2008-04-01,MERSEYSIDE,1435,127500.0,2260,125000.0,-0.36504424778761063,0.02
2008-04-01,MERTHYR TYDFIL,40,87807.5,71,88000.0,-0.43661971830985913,-0.0021875
2008-04-01,MIDDLESBROUGH,199,95000.0,229,100000.0,-0.13100436681222707,-0.05
2008-04-01,MILTON KEYNES,403,167000.0,511,178000.0,-0.21135029354207435,-0.06179775280898876
2008-04-01,MONMOUTHSHIRE,72,206250.0,114,181250.0,-0.3684210526315789,0.13793103448275862
2008-04-01,NEATH PORT TALBOT,158,100000.0,229,106000.0,-0.31004366812227074,-0.05660377358490566
2008-04-01,NEWPORT,136,145250.0,220,144975.0,-0.38181818181818183,0.0018968787722021038
2008-04-01,NORFOLK,1203,165000.0,1673,165000.0,-0.28093245666467426,0.0
2008-04-01,NORTH EAST LINCOLNSHIRE,244,107000.0,349,106500.0,-0.3008595988538682,0.004694835680751174
2008-04-01,NORTH LINCOLNSHIRE,154,124625.0,257,113000.0,-0.40077821011673154,0.10287610619469026
2008-04-01,NORTH SOMERSET,278,182500.0,457,183000.0,-0.3916849015317287,-0.00273224043715847
2008-04-01,NORTH YORKSHIRE,693,175000.0,1011,177000.0,-0.314540059347181,-0.011299435028248588
2008-04-01,NORTHAMPTONSHIRE,963,148500.0,1564,150000.0,-0.3842710997442455,-0.01
2008-04-01,NORTHUMBERLAND,389,142000.0,574,130000.0,-0.32229965156794427,0.09230769230769231
2008-04-01,NOTTINGHAMSHIRE,945,129000.0,1370,135000.0,-0.3102189781021898,-0.044444444444444446
2008-04-01,OXFORDSHIRE,639,240000.0,1077,232000.0,-0.40668523676880225,0.034482758620689655
2008-04-01,PEMBROKESHIRE,115,150000.0,155,155000.0,-0.25806451612903225,-0.03225806451612903
2008-04-01,POOLE,218,220000.0,332,216000.0,-0.3433734939759036,0.018518518518518517
2008-04-01,PORTSMOUTH,250,153347.5,406,148250.0,-0.3842364532019704,0.03438448566610455
2008-04-01,POWYS,118,154000.0,175,165554.0,-0.32571428571428573,-0.06978991748915761
2008-04-01,READING,242,197000.0,340,194997.5,-0.28823529411764703,0.010269362427723432
2008-04-01,REDCAR AND CLEVELAND,134,105205.5,252,119950.0,-0.46825396825396826,-0.12292205085452272
2008-04-01,RHONDDA CYNON TAFF,256,97050.0,335,95000.0,-0.23582089552238805,0.02157894736842105
2008-04-01,RUTLAND,36,252500.0,55,211995.0,-0.34545454545454546,0.19106582702422226
2008-04-01,SHROPSHIRE,279,170000.0,432,167250.0,-0.3541666666666667,0.016442451420029897
2008-04-01,SLOUGH,156,193500.0,197,190000.0,-0.20812182741116753,0.018421052631578946
2008-04-01,SOMERSET,690,178000.0,991,175000.0,-0.30373360242179614,0.017142857142857144
2008-04-01,SOUTH GLOUCESTERSHIRE,266,190250.0,426,181000.0,-0.3755868544600939,0.05110497237569061
2008-04-01,SOUTH YORKSHIRE,1519,121000.0,2134,120000.0,-0.2881911902530459,0.008333333333333333
2008-04-01,SOUTHAMPTON,305,160000.0,414,167000.0,-0.2632850241545894,-0.041916167664670656
2008-04-01,SOUTHEND-ON-SEA,250,182250.0,356,175000.0,-0.29775280898876405,0.041428571428571426
2008-04-01,STAFFORDSHIRE,967,154000.0,1270,150000.0,-0.23858267716535433,0.02666666666666667
2008-04-01,STOCKTON-ON-TEES,256,130000.0,348,133000.0,-0.26436781609195403,-0.022556390977443608
2008-04-01,STOKE-ON-TRENT,326,88000.0,492,89000.0,-0.33739837398373984,-0.011235955056179775
2008-04-01,SUFFOLK,900,165000.0,1443,169995.0,-0.3762993762993763,-0.02938321715344569
2008-04-01,SURREY,1465,280000.0,2026,270000.0,-0.27690029615004935,0.037037037037037035
2008-04-01,SWANSEA,273,132950.0,360,137500.0,-0.24166666666666667,-0.03309090909090909
2008-04-01,SWINDON,316,159497.5,528,156750.0,-0.4015151515151515,0.017527910685805424
2008-04-01,THE VALE OF GLAMORGAN,140,150000.0,222,162500.0,-0.36936936936936937,-0.07692307692307693
2008-04-01,THURROCK,164,173000.0,274,173000.0,-0.40145985401459855,0.0
2008-04-01,TORBAY,212,184239.0,303,172000.0,-0.30033003300330036,0.07115697674418604
2008-04-01,TORFAEN,83,115000.0,112,123000.0,-0.25892857142857145,-0.06504065040650407
2008-04-01,TYNE AND WEAR,1232,124950.0,1921,124950.0,-0.3586673607496096,0.0
2008-04-01,WARRINGTON,275,142950.0,405,156870.0,-0.32098765432098764,-0.08873589596481163
2008-04-01,WARWICKSHIRE,606,173375.0,1000,173000.0,-0.394,0.002167630057803468
2008-04-01,WEST BERKSHIRE,160,222250.0,284,240000.0,-0.43661971830985913,-0.07395833333333333
2008-04-01,WEST MIDLANDS,2824,132000.0,3869,134000.0,-0.2700956319462393,-0.014925373134328358
2008-04-01,WEST SUSSEX,1007,222000.0,1607,220000.0,-0.37336652146857496,0.00909090909090909
2008-04-01,WEST YORKSHIRE,2545,131000.0,4088,130000.0,-0.37744618395303325,0.007692307692307693
2008-04-01,WILTSHIRE,593,195000.0,870,197125.0,-0.31839080459770114,-0.01077996195307546
2008-04-01,WINDSOR AND MAIDENHEAD,176,315000.0,291,315000.0,-0.3951890034364261,0.0
2008-04-01,WOKINGHAM,167,270000.0,286,275000.0,-0.4160839160839161,-0.01818181818181818
2008-04-01,WORCESTERSHIRE,540,170000.0,918,167250.0,-0.4117647058823529,0.016442451420029897
2008-04-01,WREKIN,170,142250.0,249,125000.0,-0.3172690763052209,0.138
2008-04-01,WREXHAM,113,140000.0,230,140725.0,-0.508695652173913,-0.005151891987919701
2008-04-01,YORK,202,182000.0,360,169950.0,-0.4388888888888889,0.07090320682553693
2008-05-01,BATH AND NORTH EAST SOMERSET,212,219250.0,364,230000.0,-0.4175824175824176,-0.04673913043478261
2008-05-01,BEDFORD,6,173125.0,5,164000.0,0.2,0.055640243902439025
2008-05-01,BEDFORDSHIRE,479,190000.0,873,184500.0,-0.4513172966781214,0.02981029810298103
2008-05-01,BLACKBURN WITH DARWEN,140,109690.0,311,100000.0,-0.5498392282958199,0.0969
2008-05-01,BLACKPOOL,202,118000.0,356,117000.0,-0.43258426966292135,0.008547008547008548
2008-05-01,BLAENAU GWENT,59,84000.0,99,80000.0,-0.40404040404040403,0.05
2008-05-01,BOURNEMOUTH,326,197400.0,518,205125.0,-0.37065637065637064,-0.0376599634369287
2008-05-01,BRACKNELL FOREST,183,214000.0,256,220000.0,-0.28515625,-0.02727272727272727
2008-05-01,BRIDGEND,166,124999.5,265,125500.0,-0.37358490566037733,-0.00398804780876494
2008-05-01,BRIGHTON AND HOVE,350,240000.0,680,232250.0,-0.4852941176470588,0.03336921420882669
2008-05-01,BUCKINGHAMSHIRE,576,265000.0,1122,247000.0,-0.48663101604278075,0.0728744939271255
2008-05-01,CAERPHILLY,180,117000.0,297,122000.0,-0.3939393939393939,-0.040983606557377046
2008-05-01,CAMBRIDGESHIRE,797,185000.0,1236,190000.0,-0.3551779935275081,-0.02631578947368421
2008-05-01,CARDIFF,492,150000.0,684,162000.0,-0.2807017543859649,-0.07407407407407407
2008-05-01,CARMARTHENSHIRE,204,131500.0,303,138500.0,-0.32673267326732675,-0.05054151624548736
2008-05-01,CENTRAL BEDFORDSHIRE,9,249995.0,12,171000.0,-0.25,0.4619590643274854
2008-05-01,CEREDIGION,54,180000.0,97,168000.0,-0.44329896907216493,0.07142857142857142
2008-05-01,CHESHIRE,748,161500.0,1359,166000.0,-0.4495952906548933,-0.02710843373493976
2008-05-01,CHESHIRE EAST,3,160000.0,7,176000.0,-0.5714285714285714,-0.09090909090909091
2008-05-01,CHESHIRE WEST AND CHESTER,6,249500.0,8,200000.0,-0.25,0.2475
2008-05-01,CITY OF BRISTOL,680,170000.0,889,174950.0,-0.23509561304836896,-0.028293798228065162
2008-05-01,CITY OF DERBY,304,123278.0,461,129950.0,-0.3405639913232104,-0.05134282416313967
2008-05-01,CITY OF KINGSTON UPON HULL,333,97000.0,609,95000.0,-0.45320197044334976,0.021052631578947368
2008-05-01,CITY OF NOTTINGHAM,305,112500.0,523,116000.0,-0.4168260038240918,-0.03017241379310345
2008-05-01,CITY OF PETERBOROUGH,230,138000.0,440,144250.0,-0.4772727272727273,-0.043327556325823226
2008-05-01,CITY OF PLYMOUTH,357,146000.0,543,148995.0,-0.3425414364640884,-0.02010134568274103
2008-05-01,CONWY,128,149975.0,220,155000.0,-0.41818181818181815,-0.032419354838709676
2008-05-01,CORNWALL,648,192500.0,1117,198000.0,-0.41987466427931963,-0.027777777777777776
2008-05-01,COUNTY DURHAM,16,222500.0,13,120000.0,0.23076923076923078,0.8541666666666666
2008-05-01,CUMBRIA,666,144975.0,1042,138075.0,-0.36084452975047987,0.049972840847365564
2008-05-01,DARLINGTON,159,122000.0,253,121000.0,-0.3715415019762846,0.008264462809917356
2008-05-01,DENBIGHSHIRE,93,133000.0,231,151442.0,-0.5974025974025974,-0.12177599344963748
2008-05-01,DERBYSHIRE,964,137416.5,1397,137500.0,-0.30994989262705797,-0.0006072727272727272
2008-05-01,DEVON,994,201750.0,1612,200000.0,-0.38337468982630274,0.00875
2008-05-01,DORSET,545,240000.0,984,232000.0,-0.44613821138211385,0.034482758620689655
2008-05-01,DURHAM,673,109950.0,1185,110000.0,-0.4320675105485232,-0.00045454545454545455
2008-05-01,EAST RIDING OF YORKSHIRE,442,150000.0,814,149950.0,-0.457002457002457,0.00033344448149383126
2008-05-01,EAST SUSSEX,738,210000.0,1262,193500.0,-0.4152139461172742,0.08527131782945736
2008-05-01,ESSEX,1795,208995.0,3042,196975.0,-0.4099276791584484,0.06102297245843381
2008-05-01,FLINTSHIRE,147,140000.0,232,146000.0,-0.36637931034482757,-0.0410958904109589
2008-05-01,GLOUCESTERSHIRE,743,185000.0,1276,183500.0,-0.4177115987460815,0.008174386920980926
2008-05-01,GREATER LONDON,8180,275000.0,14237,259000.0,-0.4254407529676196,0.06177606177606178
2008-05-01,GREATER MANCHESTER,3036,126924.0,5187,133500.0,-0.41469057258530945,-0.04925842696629214
2008-05-01,GWYNEDD,128,151000.0,178,141250.0,-0.2808988764044944,0.06902654867256637
2008-05-01,HALTON,131,119839.0,164,120750.0,-0.20121951219512196,-0.007544513457556936
